line_id,trip,depart,arrive,headway_min,runtime_min,dwell_s_default,stops
L1,L1_A,16:00,16:53,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,16:00,16:53,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,16:15,17:08,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,16:15,17:08,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,16:30,17:23,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,16:30,17:23,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,16:45,17:38,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,16:45,17:38,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,17:00,17:53,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,17:00,17:53,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,17:15,18:08,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,17:15,18:08,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,17:30,18:23,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,17:30,18:23,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,17:45,18:38,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,17:45,18:38,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,18:00,18:53,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,18:00,18:53,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,18:15,19:08,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,18:15,19:08,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,18:30,19:23,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,18:30,19:23,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,18:45,19:38,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,18:45,19:38,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,19:00,19:53,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,19:00,19:53,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,19:15,20:08,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,19:15,20:08,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,19:30,20:23,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,19:30,20:23,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,19:45,20:38,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,19:45,20:38,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,20:00,20:53,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,20:00,20:53,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,20:15,21:08,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,20:15,21:08,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,20:30,21:23,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,20:30,21:23,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
L1,L1_A,20:45,21:38,15,53,35,"['Fallback Line_S0', 'Fallback Line_S1', 'Fallback Line_S2', 'Fallback Line_S3', 'Fallback Line_S4', 'Fallback Line_S5', 'Fallback Line_S6', 'Fallback Line_S7', 'Fallback Line_S8', 'Fallback Line_S9', 'Fallback Line_S10', 'Fallback Line_S11', 'Fallback Line_S12', 'Fallback Line_S13', 'Fallback Line_S14', 'Fallback Line_S15', 'Fallback Line_S16', 'Fallback Line_S17', 'Fallback Line_S18', 'Fallback Line_S19', 'Fallback Line_S20', 'Fallback Line_S21', 'Fallback Line_S22', 'Fallback Line_S23', 'Fallback Line_S24', 'Fallback Line_S25', 'Fallback Line_S26']"
L1,L1_B,20:45,21:38,15,53,35,"['Fallback Line_S26', 'Fallback Line_S25', 'Fallback Line_S24', 'Fallback Line_S23', 'Fallback Line_S22', 'Fallback Line_S21', 'Fallback Line_S20', 'Fallback Line_S19', 'Fallback Line_S18', 'Fallback Line_S17', 'Fallback Line_S16', 'Fallback Line_S15', 'Fallback Line_S14', 'Fallback Line_S13', 'Fallback Line_S12', 'Fallback Line_S11', 'Fallback Line_S10', 'Fallback Line_S9', 'Fallback Line_S8', 'Fallback Line_S7', 'Fallback Line_S6', 'Fallback Line_S5', 'Fallback Line_S4', 'Fallback Line_S3', 'Fallback Line_S2', 'Fallback Line_S1', 'Fallback Line_S0']"
